itemId,name,marketValue,historical,avgSalePrice,saleRate,soldPerDay,updatedAt
14746,Hulking Belt,5373,0,1470,0.416,0.208,2026-09-09T02:48:27Z
14747,Hulking Gauntlets,12841,0,3412,0.357,0,2026-09-09T02:48:27Z
14748,Hulking Leggings,13450,0,2371,0.499,0.25,2026-09-09T02:48:27Z
14749,Hulking Spaulders,8401,0,3899,0.166,0,2026-09-09T02:48:27Z
14774,Ravager's Crown,33084,0,9592,0.09,0,2026-09-09T02:48:27Z
14785,Khan's Helmet,131465,0,37523,0.2,0.2,2026-09-09T02:48:27Z
14786,Khan's Legguards,57181,0,11078,0.25,0,2026-09-09T02:48:27Z
14791,Protector Cape,32397,0,23842,0.4,0.4,2026-09-09T02:48:27Z
14796,Protector Legguards,89999,0,20000,0,0,2026-09-09T02:48:27Z
14797,Protector Pads,74310,0,0,0,0,2026-09-09T02:48:27Z
14798,Bloodlust Breastplate,110885,0,0,0,0,2026-09-09T02:48:27Z
14799,Bloodlust Boots,88991,0,0,0,0,2026-09-09T02:48:27Z
14800,Bloodlust Buckler,60000,0,0,0,0,2026-09-09T02:48:27Z
14801,Bloodlust Cape,80892,0,19000,1,0,2026-09-09T02:48:27Z
14802,Bloodlust Gauntlets,50708,0,0,0,0,2026-09-09T02:48:27Z
14803,Bloodlust Belt,89083,0,14792,0,0,2026-09-09T02:48:27Z
14805,Bloodlust Britches,66393,0,0,0,0,2026-09-09T02:48:27Z
14806,Bloodlust Epaulets,50000,0,0,0,0,2026-09-09T02:48:27Z
15014,Lupine Buckler,1981,0,1425,0.058,0,2026-09-09T02:48:27Z
15067,Ironfeather Shoulders,1096776,0,0,0,0,2026-09-09T02:48:27Z
15579,Sparkleshell Cloak,12183,0,9500,0.153,0.077,2026-09-09T02:48:27Z
15582,Sparkleshell Legguards,24323,0,0,0,0,2026-09-09T02:48:27Z
15583,Sparkleshell Shoulder Pads,29264,0,0,0,0,2026-09-09T02:48:27Z
15584,Sparkleshell Shield,58326,0,0,0,0,2026-09-09T02:48:27Z
10499,Bright-Eye Goggles,25188,0,284998,0.034,0,2026-09-09T02:48:27Z
10500,Fire Goggles,257298,0,0,0,0,2026-09-09T02:48:27Z
10501,Catseye Ultra Goggles,251484,0,0,0,0,2026-09-09T02:48:27Z
10502,Spellpower Goggles Xtreme,332931,0,36705,0,0,2026-09-09T02:48:27Z
10503,Rose Colored Goggles,25674,0,9998,0.333,0.333,2026-09-09T02:48:27Z
10504,Green Lens,150000,0,29693,0.037,0,2026-09-09T02:48:27Z
10505,Solid Blasting Powder,4192,0,1313,0.394,0,2026-09-09T02:48:27Z
10506,Deepdive Helmet,477481,0,0,0,0,2026-09-09T02:48:27Z
10507,Solid Dynamite,8104,0,1591,0.098,0,2026-09-09T02:48:27Z
10553,Foreman Vest,4000,0,350,0,0,2026-09-09T02:48:27Z
10554,Foreman Pants,1046,0,250,0.333,0,2026-09-09T02:48:27Z
10559,Mithril Tube,29842,0,5588,0.142,1.42,2026-09-09T02:48:27Z
10560,Unstable Trigger,33776,0,4877,0.313,3.13,2026-09-09T02:48:27Z
10561,Mithril Casing,12349,0,2999,0.283,0.425,2026-09-09T02:48:27Z
10562,Hi-Explosive Bomb,7317,0,2488,0.167,6.263,2026-09-09T02:48:27Z
10567,Quillshooter,2073628,0,359992,0,0,2026-09-09T02:48:27Z
10570,Manslayer,2000000,0,0,0,0,2026-09-09T02:48:27Z
10571,Ebony Boneclub,2151611,0,45000,0,0,2026-09-09T02:48:27Z
15665,Impenetrable Legguards,335710,0,0,0,0,2026-09-09T02:48:27Z
15729,Pattern: Chimeric Gloves,396081,0,0,0,0,2026-09-09T02:48:27Z
15744,Pattern: Wicked Leather Headband,27727,0,9403,0.138,0,2026-09-09T02:48:27Z
15759,Pattern: Black Dragonscale Breastplate,85767,0,63385,0.055,0,2026-09-09T02:48:27Z
15760,Pattern: Ironfeather Breastplate,668895,0,12825,0.047,0.071,2026-09-09T02:48:27Z
15761,Pattern: Frostsaber Gloves,24704,0,0,0,0,2026-09-09T02:48:27Z
15762,Pattern: Heavy Scorpid Helm,286220,0,0,0,0,2026-09-09T02:48:27Z
15763,Pattern: Blue Dragonscale Shoulders,284409,0,0,0,0,2026-09-09T02:48:27Z
15764,Pattern: Stormshroud Shoulders,4802134,0,0,0,0,2026-09-09T02:48:27Z
15765,Pattern: Runic Leather Pants,21596,0,10572,0.031,0,2026-09-09T02:48:27Z
15768,Pattern: Wicked Leather Belt,58731,0,0,0,0,2026-09-09T02:48:27Z
15887,Heroic Guard,120000,0,0,0,0,2026-09-09T02:48:27Z
15892,Slayer's Shield,13000,0,5599,0.333,0,2026-09-09T02:48:27Z
15926,Spellbinder Orb,3287,0,826,0.13,0.065,2026-09-09T02:48:27Z
16048,Schematic: Dark Iron Rifle,120689,0,29990,0.018,0,2026-09-09T02:48:27Z
16049,Schematic: Dark Iron Bomb,1063224,0,89994,0.125,0.125,2026-09-09T02:48:27Z
16050,Schematic: Delicate Arcanite Converter,52920,0,26362,0.095,0.19,2026-09-09T02:48:27Z
16051,Schematic: Thorium Shells,344460,0,259772,0.238,0,2026-09-09T02:48:27Z
16696,Devout Belt,207999,0,85396,0.156,0,2026-09-09T02:48:27Z
16714,Wildheart Bracers,133057,0,34833,0.181,0.181,2026-09-09T02:48:27Z
16716,Wildheart Belt,142023,0,38994,0.5,1.5,2026-09-09T02:48:27Z
16717,Wildheart Gloves,179028,0,28500,0.104,0,2026-09-09T02:48:27Z
16736,Belt of Valor,208079,0,310492,0.408,0.816,2026-09-09T02:48:27Z
16737,Gauntlets of Valor,500000,0,647565,0.169,0.169,2026-09-09T02:48:27Z
16766,Undermine Clam Chowder,1250,0,0,0,0,2026-09-09T02:48:27Z
16767,Recipe: Undermine Clam Chowder,67387,0,33241,0.05,0.1,2026-09-09T02:48:27Z
16861,Bracers of Might,3728124,0,0,0,0,2026-09-09T02:48:27Z
16864,Belt of Might,4219563,0,0,0,0,2026-09-09T02:48:27Z
16971,Clamlette Surprise,5663,0,1002,0.028,0.56,2026-09-09T02:48:27Z
16982,Corehound Boots,12085035,0,0,0,0,2026-09-09T02:48:27Z
16983,Molten Helm,45000000,0,0,0,0,2026-09-09T02:48:27Z
16984,Black Dragonscale Boots,9151348,0,3163333,0.022,0.055,2026-09-09T02:48:27Z
16988,Fiery Chain Shoulders,12769972,0,0,0,0,2026-09-09T02:48:27Z
16989,Fiery Chain Girdle,12450000,0,0,0,0,2026-09-09T02:48:27Z
17007,Stonerender Gauntlets,742137,0,6000010,0.545,1.09,2026-09-09T02:48:27Z
19232,Four of Beasts,150000,0,19993,0,0,2026-09-09T02:48:27Z
19233,Five of Beasts,200000,0,63633,0.095,0,2026-09-09T02:48:27Z
19234,Six of Beasts,360220,0,69899,0.052,0.078,2026-09-09T02:48:27Z
19236,Eight of Beasts,144218,0,27594,0.076,0.076,2026-09-09T02:48:27Z
19257,Warlords Deck,4329543,0,0,0,0,2026-09-09T02:48:27Z
19259,Two of Warlords,161076,0,28498,0.01,0,2026-09-09T02:48:27Z
19260,Three of Warlords,92777,0,18989,0.041,0,2026-09-09T02:48:27Z
19261,Four of Warlords,78488,0,27864,0,0,2026-09-09T02:48:27Z
19262,Five of Warlords,238317,0,26995,0,0,2026-09-09T02:48:27Z
19267,Elementals Deck,4619431,0,0,0,0,2026-09-09T02:48:27Z
19278,Two of Portals,135893,0,34496,0.054,0,2026-09-09T02:48:27Z
19279,Three of Portals,79998,0,23548,0.017,0,2026-09-09T02:48:27Z
19280,Four of Portals,96585,0,12499,0,0,2026-09-09T02:48:27Z
19483,Peeling the Onion,9127,0,0,0,0,2026-09-09T02:48:27Z
19767,Primal Bat Leather,49997,0,52500,0.218,0.872,2026-09-09T02:48:27Z
19820,Punctured Voodoo Doll,489474,0,886149,0,0,2026-09-09T02:48:27Z
19921,Zulian Hacker,14508234,0,0,0,0,2026-09-09T02:48:27Z
19931,Gurubashi Mojo Madness,841435,0,299958,0,0,2026-09-09T02:48:27Z
19999,Bloodvine Goggles,11521611,0,0,0,0,2026-09-09T02:48:27Z
20002,Greater Dreamless Sleep Potion,19246,0,0,0,0,2026-09-09T02:48:27Z
20004,Major Troll's Blood Potion,61500,0,24223,0.094,4.512,2026-09-09T02:48:27Z
20499,Broken Silithid Chitin,3847,0,0,0,0,2026-09-09T02:48:27Z
20500,Light Silithid Carapace,13836,0,0,0,0,2026-09-09T02:48:27Z
20513,Abyssal Crest,95980,0,28177,0.048,0,2026-09-09T02:48:27Z
20531,Scroll: Create Signet of Beckoning,2710160,0,49900,0,0,2026-09-09T02:48:27Z
20532,Scroll: Create Signet of Beckoning,423199,0,1000508,0,0,2026-09-09T02:48:27Z
20540,Scroll: Create Scepter of Beckoning,658362,0,0,0,0,2026-09-09T02:48:27Z
20670,Abyssal Mail Clutch,1084198,0,30000,0,0,2026-09-09T02:48:27Z
20750,Wizard Oil,37712,0,32774,0.136,0,2026-09-09T02:48:27Z
20752,Formula: Minor Mana Oil,17922,0,9500,0.052,0.156,2026-09-09T02:48:27Z
20858,Stone Scarab,58397,0,23220,0.188,0.188,2026-09-09T02:48:27Z
10572,Freezing Shard,11024590,0,409979,0.022,0.022,2026-09-09T02:48:27Z
10573,Boneslasher,1713693,0,128249,0.006,0.006,2026-09-09T02:48:27Z
10574,Corpseshroud,3980812,0,190000,0.013,0.013,2026-09-09T02:48:27Z
10576,Mithril Mechanical Dragonling,2061266,0,0,0,0,2026-09-09T02:48:27Z
10577,Goblin Mortar,712093,0,0,0,0,2026-09-09T02:48:27Z
10578,Thoughtcast Boots,853753,0,239999,0.04,0.04,2026-09-09T02:48:27Z
10605,Schematic: Spellpower Goggles Xtreme,420000,0,26599,0.499,0,2026-09-09T02:48:27Z
10606,Schematic: Parachute Cloak,93167,0,3194,0.181,0,2026-09-09T02:48:27Z
10607,Schematic: Deepdive Helmet,129267,0,69825,0.038,0.076,2026-09-09T02:48:27Z
10608,Schematic: Sniper Scope,1743341,0,104386,0.088,0,2026-09-09T02:48:27Z
10630,Soulcatcher Halo,7199802,0,0,0.017,0.017,2026-09-09T02:48:27Z
10822,Dark Whelpling,1168604,0,14999,1,0,2026-09-09T02:48:27Z
10839,Crystallized Note,74823,0,0,0,0,2026-09-09T02:48:27Z
10840,Crystallized Note,243550,0,0,0,0,2026-09-09T02:48:27Z
10998,Lesser Astral Essence,7364,0,1060,0.249,0.249,2026-09-09T02:48:27Z
11018,Un'Goro Soil,2762,0,753,0.186,1.302,2026-09-09T02:48:27Z
11022,Packet of Tharlendris Seeds,2647,0,793,0.091,1.274,2026-09-09T02:48:27Z
11023,Ancona Chicken,25036,0,0,0,0,2026-09-09T02:48:27Z
11026,Tree Frog Box,49897,0,0,0,0,2026-09-09T02:48:27Z
11027,Wood Frog Box,37171,0,0,0,0,2026-09-09T02:48:27Z
11038,Formula: Enchant 2H Weapon - Lesser Spirit,11653,0,1307,0.399,0,2026-09-09T02:48:27Z
11039,Formula: Enchant Cloak - Minor Agility,12163,0,2848,0.068,0.136,2026-09-09T02:48:27Z
11040,Morrowgrain,11925,0,3994,0.595,7.735,2026-09-09T02:48:27Z
11078,Relic Coffer Key,4693,0,359,0.131,0.721,2026-09-09T02:48:27Z
11081,Formula: Enchant Shield - Lesser Protection,28527,0,405,0.193,0,2026-09-09T02:48:27Z
11082,Greater Astral Essence,13070,0,2916,0.238,0,2026-09-09T02:48:27Z
11134,Lesser Mystic Essence,2500,0,1354,0.181,0.362,2026-09-09T02:48:27Z
11139,Large Glowing Shard,25873,0,14475,0.231,0.462,2026-09-09T02:48:27Z
11163,Formula: Enchant Bracer - Lesser Deflection,26494,0,6323,0.064,0.128,2026-09-09T02:48:27Z
11164,Formula: Enchant Weapon - Lesser Beastslayer,59900,0,2298,0.285,0,2026-09-09T02:48:27Z
11165,Formula: Enchant Weapon - Lesser Elemental Slayer,21752,0,1893,0.187,0,2026-09-09T02:48:27Z
11166,Formula: Enchant Gloves - Skinning,68885,0,1199,0.137,0,2026-09-09T02:48:27Z
11174,Lesser Nether Essence,21437,0,4772,0.364,1.092,2026-09-09T02:48:27Z
11175,Greater Nether Essence,43815,0,15746,0.362,0.362,2026-09-09T02:48:27Z
11176,Dream Dust,4289,0,3870,0.502,14.307,2026-09-09T02:48:27Z
11177,Small Radiant Shard,74321,0,36029,0.398,0,2026-09-09T02:48:27Z
11178,Large Radiant Shard,101604,0,37215,0.158,0,2026-09-09T02:48:27Z
11184,Blue Power Crystal,3188,0,1339,0.074,2.146,2026-09-09T02:48:27Z
11185,Green Power Crystal,2806,0,947,0.091,1.911,2026-09-09T02:48:27Z
11186,Red Power Crystal,3092,0,1351,0.143,2.717,2026-09-09T02:48:27Z
11188,Yellow Power Crystal,2558,0,1053,0.167,2.171,2026-09-09T02:48:27Z
11197,Dark Keeper Key,513568,0,0,0,0,2026-09-09T02:48:27Z
11202,Formula: Enchant Shield - Stamina,69590,0,6548,0.135,0,2026-09-09T02:48:27Z
11203,Formula: Enchant Gloves - Advanced Mining,19997,0,1236,0.105,0,2026-09-09T02:48:27Z
11204,Formula: Enchant Bracer - Greater Spirit,61647,0,3888,0.232,0,2026-09-09T02:48:27Z
11205,Formula: Enchant Gloves - Advanced Herbalism,142393,0,2999,0.142,0.142,2026-09-09T02:48:27Z
11208,Formula: Enchant Weapon - Demonslaying,78346,0,2054,0.033,0,2026-09-09T02:48:27Z
11223,Formula: Enchant Bracer - Deflection,48841,0,24259,0.181,0.091,2026-09-09T02:48:27Z
11224,Formula: Enchant Shield - Frost Resistance,1105636,0,56987,0.022,0,2026-09-09T02:48:27Z
11225,Formula: Enchant Bracer - Greater Stamina,67732,0,5565,0.114,0.114,2026-09-09T02:48:27Z
11291,Star Wood,19492,0,0,0,0,2026-09-09T02:48:27Z
11302,Uther's Strength,912500,0,222223,0.048,0,2026-09-09T02:48:27Z
11308,Sylvan Shortbow,95438,0,0,0,0,2026-09-09T02:48:27Z
11325,Dark Iron Ale Mug,4125,0,2884,0.09,0,2026-09-09T02:48:27Z
11362,Medium Quiver,3527,0,2090,0.134,0,2026-09-09T02:48:27Z
11370,Dark Iron Ore,10252,0,932,0.326,0,2026-09-09T02:48:27Z
11371,Dark Iron Bar,136850,0,32393,0.062,1.612,2026-09-09T02:48:27Z
11382,Blood of the Mountain,636696,0,95575,0.428,0,2026-09-09T02:48:27Z
11384,Broken Basilisk Teeth,105,0,0,0,0,2026-09-09T02:48:27Z
11385,Basilisk Scale,1996,0,0,0,0,2026-09-09T02:48:27Z
11386,Squishy Basilisk Eye,12395,0,0,0,0,2026-09-09T02:48:27Z
11387,Basilisk Heart,11831,0,0,0,0,2026-09-09T02:48:27Z
11389,Shimmering Basilisk Skin,14728,0,0,0,0,2026-09-09T02:48:27Z
11391,Spined Bat Wing,4952,0,0,0,0,2026-09-09T02:48:27Z
11394,Bat Heart,4950,0,0,0,0,2026-09-09T02:48:27Z
11402,Sleek Bat Pelt,10674,0,0,0,0,2026-09-09T02:48:27Z
11409,Bear Organ,476,0,0,0,0,2026-09-09T02:48:27Z
11411,Large Bear Bone,116659,0,0,0,0,2026-09-09T02:48:27Z
11971,Amethyst Band,18049,0,9500,0.222,0.111,2026-09-09T02:48:27Z
11972,Carnelian Loop,23845,0,5500,0.125,0.5,2026-09-09T02:48:27Z
11973,Hematite Link,62116,0,0,0,0,2026-09-09T02:48:27Z
11974,Aquamarine Ring,80845,0,9253,0.093,0,2026-09-09T02:48:27Z
11975,Topaz Ring,160843,0,7834,0,0,2026-09-09T02:48:27Z
11976,Sardonyx Knuckle,200000,0,0,0,0,2026-09-09T02:48:27Z
11977,Serpentine Loop,273454,0,47500,0.02,0.03,2026-09-09T02:48:27Z
11980,Opal Ring,4743007,0,492313,0.333,1.332,2026-09-09T02:48:27Z
11981,Lead Band,18398,0,36000,0.56,0,2026-09-09T02:48:27Z
11982,Viridian Band,35597,0,22200,0.274,0,2026-09-09T02:48:27Z
11983,Chrome Ring,18558,0,19000,0.21,0,2026-09-09T02:48:27Z
11984,Cobalt Ring,13750,0,37998,0.199,0,2026-09-09T02:48:27Z
11985,Cerulean Ring,30432,0,11400,0.399,0,2026-09-09T02:48:27Z
11986,Thallium Hoop,18789,0,30000,0.023,0,2026-09-09T02:48:27Z
11987,Iridium Circle,35595,0,22167,0.318,0.318,2026-09-09T02:48:27Z
11988,Tellurium Band,71072,0,38000,0.75,0,2026-09-09T02:48:27Z
11989,Vanadium Loop,75000,0,26858,0.062,0,2026-09-09T02:48:27Z
11990,Selenium Loop,86351,0,49899,0.666,0,2026-09-09T02:48:27Z
11991,Quicksilver Ring,116010,0,158888,0,0,2026-09-09T02:48:27Z
11992,Vermilion Band,456575,0,67496,0.034,0,2026-09-09T02:48:27Z
11993,Clay Ring,40832,0,30707,0.666,0,2026-09-09T02:48:27Z
11994,Coral Band,23445,0,19000,0.195,0,2026-09-09T02:48:27Z
11996,Basalt Ring,26217,0,22308,0.249,0,2026-09-09T02:48:27Z
11997,Greenstone Circle,36691,0,17497,0,0,2026-09-09T02:48:27Z
11998,Jet Loop,62496,0,26746,0.26,0.26,2026-09-09T02:48:27Z
11999,Lodestone Hoop,55448,0,12350,0.137,0.137,2026-09-09T02:48:27Z
12019,Cerulean Talisman,175506,0,43250,0.057,0.057,2026-09-09T02:48:27Z
12020,Thallium Choker,42000,0,38000,0.122,0,2026-09-09T02:48:27Z
12022,Iridium Chain,56274,0,22705,0.333,0.167,2026-09-09T02:48:27Z
12023,Tellurium Necklace,57418,0,32757,0.115,0.058,2026-09-09T02:48:27Z
12031,Lodestone Necklace,43815,0,28495,0.109,0,2026-09-09T02:48:27Z
12034,Marble Necklace,89130,0,50000,0,0,2026-09-09T02:48:27Z
12037,Mystery Meat,641,0,190,0.293,3.37,2026-09-09T02:48:27Z
12039,Tundra Necklace,256356,0,56993,0.068,0,2026-09-09T02:48:27Z
12043,Desert Choker,96271,0,66499,0.19,0,2026-09-09T02:48:27Z
13035,Serpent Slicer,789088,0,146496,0.272,0,2026-09-09T02:48:27Z
13036,Assassination Blade,696734,0,570000,0.157,0,2026-09-09T02:48:27Z
13053,Doombringer,258395,0,151995,0.025,0,2026-09-09T02:48:27Z
13054,Grim Reaper,169263,0,37999,0.102,0,2026-09-09T02:48:27Z
13059,Stoneraven,505696,0,163590,0.037,0.037,2026-09-09T02:48:27Z
13060,The Needler,384116,0,0,0,0,2026-09-09T02:48:27Z
13062,Thunderwood,264480,0,209997,0.144,0,2026-09-09T02:48:27Z
13914,70 Pound Mightfish,100000,0,0,0,0,2026-09-09T02:48:27Z
13915,85 Pound Mightfish,74585,0,0,0,0,2026-09-09T02:48:27Z
13926,Golden Pearl,309993,0,30000,0.185,0.555,2026-09-09T02:48:27Z
13927,Cooked Glossy Mightfish,3645,0,2327,0.011,0,2026-09-09T02:48:27Z
13929,Hot Smoked Bass,2475,0,0,0,0,2026-09-09T02:48:27Z
13930,Filet of Redgill,493,0,190,0.21,2.1,2026-09-09T02:48:27Z
13932,Poached Sunscale Salmon,1238,0,1252,0.021,0.42,2026-09-09T02:48:27Z
13939,Recipe: Spotted Yellowtail,60714,0,34200,0.125,0.375,2026-09-09T02:48:27Z
13940,Recipe: Cooked Glossy Mightfish,49479,0,18998,0.333,0.666,2026-09-09T02:48:27Z
13941,Recipe: Filet of Redgill,49353,0,0,0,0,2026-09-09T02:48:27Z
13942,Recipe: Grilled Squid,75049,0,27594,0.058,0.174,2026-09-09T02:48:27Z
13943,Recipe: Hot Smoked Bass,51550,0,21541,0.25,0.75,2026-09-09T02:48:27Z
13947,Recipe: Lobster Stew,73824,0,0,0,0,2026-09-09T02:48:27Z
13948,Recipe: Mightfish Steak,77427,0,0,0,0,2026-09-09T02:48:27Z
13949,Recipe: Baked Salmon,76101,0,0,0,0,2026-09-09T02:48:27Z
14047,Runecloth,1203,0,787,0.74,0,2026-09-09T02:48:27Z
14048,Bolt of Runecloth,6396,0,4352,0.373,0,2026-09-09T02:48:27Z
14086,Beaded Sandals,1000,0,0,0,0,2026-09-09T02:48:27Z
14087,Beaded Cuffs,9796,0,0,0,0,2026-09-09T02:48:27Z
14088,Beaded Cloak,9899,0,0,0,0,2026-09-09T02:48:27Z
14090,Beaded Britches,1422,0,1406,0.321,0,2026-09-09T02:48:27Z
14091,Beaded Robe,2300,0,1185,0.155,0,2026-09-09T02:48:27Z
14093,Beaded Cord,3641,0,0,0,0,2026-09-09T02:48:27Z
14097,Native Pants,3147,0,1192,0.235,0,2026-09-09T02:48:27Z
14098,Native Cloak,2563,0,759,0.25,0,2026-09-09T02:48:27Z
14114,Aboriginal Footwraps,3500,0,999,0.136,0,2026-09-09T02:48:27Z
14115,Aboriginal Bands,1010,0,516,0.333,0,2026-09-09T02:48:27Z
14122,Ritual Bands,2592,0,2800,0.218,0,2026-09-09T02:48:27Z
14126,Ritual Amice,4188,0,1610,0.166,0.083,2026-09-09T02:48:27Z
14127,Ritual Shroud,23673,0,5658,0.307,0,2026-09-09T02:48:27Z
14128,Wizardweave Robe,3006962,0,0,0,0,2026-09-09T02:48:27Z
14129,Ritual Sandals,4358,0,1900,0.134,0,2026-09-09T02:48:27Z
14131,Ritual Belt,1045,0,3606,0.44,0,2026-09-09T02:48:27Z
14132,Wizardweave Leggings,4304096,0,0,0,0,2026-09-09T02:48:27Z
14133,Ritual Tunic,41278,0,4787,0.133,0,2026-09-09T02:48:27Z
14136,Robe of Winter Night,4440345,0,705082,0.011,0.022,2026-09-09T02:48:27Z
14137,Mooncloth Leggings,2806010,0,0,0,0,2026-09-09T02:48:27Z
14138,Mooncloth Vest,4083788,0,0,0,0,2026-09-09T02:48:27Z
14139,Mooncloth Shoulders,5262388,0,0,0,0,2026-09-09T02:48:27Z
14140,Mooncloth Circlet,9999999,0,0,0,0,2026-09-09T02:48:27Z
14155,Mooncloth Bag,388691,0,180493,0.479,0.24,2026-09-09T02:48:27Z
14156,Bottomless Bag,8075874,0,0,0,0,2026-09-09T02:48:27Z
14157,Pagan Mantle,2247,0,2850,0.666,0,2026-09-09T02:48:27Z
14162,Pagan Mitts,3335,0,3230,0,0,2026-09-09T02:48:27Z
14163,Pagan Wraps,16329,0,5131,0.285,0,2026-09-09T02:48:27Z
14164,Pagan Belt,5756,0,1898,0.5,0.5,2026-09-09T02:48:27Z
14165,Pagan Britches,9147,0,4027,0.499,0,2026-09-09T02:48:27Z
14634,Recipe: Frost Oil,64735,0,29998,0.75,0.375,2026-09-09T02:48:27Z
14635,Pattern: Gem-studded Leather Belt,48999,0,47405,0.041,0.041,2026-09-09T02:48:27Z
14639,Schematic: Minor Recombobulator,13158,0,3073,0.259,0,2026-09-09T02:48:27Z
14652,Scorpashi Sash,40411,0,30050,0.666,0,2026-09-09T02:48:27Z
14653,Scorpashi Slippers,28471,0,10084,0.09,0,2026-09-09T02:48:27Z
14654,Scorpashi Wristbands,41217,0,11756,0.161,0,2026-09-09T02:48:27Z
14659,Scorpashi Leggings,36054,0,0,0,0,2026-09-09T02:48:27Z
14662,Keeper's Hooves,67447,0,20000,0,0,2026-09-09T02:48:27Z
14663,Keeper's Bindings,22272,0,0,0,0,2026-09-09T02:48:27Z
14664,Keeper's Armor,34879,0,0,0,0,2026-09-09T02:48:27Z
14665,Keeper's Cloak,38592,0,8779,1,0.5,2026-09-09T02:48:27Z
14666,Keeper's Gloves,25458,0,9999,0,0,2026-09-09T02:48:27Z
14667,Keeper's Wreath,39870,0,0,0,0,2026-09-09T02:48:27Z
14687,Indomitable Leggings,149999,0,0,0,0,2026-09-09T02:48:27Z
14722,War Paint Anklewraps,4201,0,1899,0.818,0,2026-09-09T02:48:27Z
14723,War Paint Bindings,3128,0,2999,0.454,0,2026-09-09T02:48:27Z
14724,War Paint Cloak,4588,0,4367,0.363,0,2026-09-09T02:48:27Z
14726,War Paint Gloves,5797,0,1300,0.333,0,2026-09-09T02:48:27Z
14727,War Paint Legguards,4671,0,2000,0.374,0,2026-09-09T02:48:27Z
14729,War Paint Shield,5968,0,2000,1,0,2026-09-09T02:48:27Z
14758,Slayer's Shoulderguards,25426,0,2200,0,0,2026-09-09T02:48:27Z
14759,Enduring Bracers,10880,0,14470,0,0,2026-09-09T02:48:27Z
14764,Enduring Gauntlets,18867,0,9988,0.16,0,2026-09-09T02:48:27Z
14765,Enduring Circlet,37989,0,12912,0.125,0.063,2026-09-09T02:48:27Z
14766,Enduring Breeches,26236,0,9403,0.181,0.091,2026-09-09T02:48:27Z
14769,Ravager's Sandals,26396,0,0,0,0,2026-09-09T02:48:27Z
14771,Ravager's Cloak,28867,0,0,0,0,2026-09-09T02:48:27Z
14804,Bloodlust Helm,50000,0,0,0,0,2026-09-09T02:48:27Z
14807,Bloodlust Bracelets,41481,0,55604,0.333,0,2026-09-09T02:48:27Z
14808,Warstrike Belt,75476,0,0,0,0,2026-09-09T02:48:27Z
14810,Warstrike Armsplints,69020,0,0,0,0,2026-09-09T02:48:27Z
14815,Warstrike Gauntlets,246526,0,0,0,0,2026-09-09T02:48:27Z
14816,Warstrike Legguards,50000,0,0,0,0,2026-09-09T02:48:27Z
14817,Warstrike Shoulder Pads,97152,0,0,0,0,2026-09-09T02:48:27Z
14834,Tyrant's Armguards,36980,0,9577,0.499,0,2026-09-09T02:48:27Z
14846,Sunscale Gauntlets,77827,0,0,0,0,2026-09-09T02:48:27Z
14849,Sunscale Helmet,82196,0,56999,0.214,0,2026-09-09T02:48:27Z
14850,Sunscale Legplates,111785,0,39453,0.199,0.1,2026-09-09T02:48:27Z
14851,Sunscale Spaulders,55691,0,0,0,0,2026-09-09T02:48:27Z
14852,Sunscale Shield,76904,0,39998,0,0,2026-09-09T02:48:27Z
14853,Sunscale Wristguards,29800,0,11607,0.05,0,2026-09-09T02:48:27Z
14862,Warleader's Breastplate,120040,0,0,0,0,2026-09-09T02:48:27Z
14863,Warleader's Gauntlets,126624,0,0,0,0,2026-09-09T02:48:27Z
14864,Warleader's Belt,49998,0,0,0,0,2026-09-09T02:48:27Z
14865,Warleader's Greaves,149999,0,0,0,0,2026-09-09T02:48:27Z
14866,Warleader's Crown,36000,0,0,0,0,2026-09-09T02:48:27Z
14896,Saltstone Sabatons,48386,0,10000,0.052,0.026,2026-09-09T02:48:27Z
14897,Saltstone Gauntlets,20000,0,5593,0,0,2026-09-09T02:48:27Z
14898,Saltstone Girdle,66643,0,0,0,0,2026-09-09T02:48:27Z
14899,Saltstone Helm,29056,0,13869,0.064,0,2026-09-09T02:48:27Z
14900,Saltstone Legplates,50470,0,0,0,0,2026-09-09T02:48:27Z
14903,Saltstone Armsplints,28813,0,9500,0.036,0,2026-09-09T02:48:27Z
14904,Brutish Breastplate,90000,0,28500,0.333,0,2026-09-09T02:48:27Z
14909,Brutish Shoulders,62259,0,19899,0.285,0,2026-09-09T02:48:27Z
14910,Brutish Armguards,34400,0,13774,0.266,0,2026-09-09T02:48:27Z
14911,Brutish Boots,40267,0,13300,0.235,0.235,2026-09-09T02:48:27Z
14912,Brutish Shield,40000,0,0,0,0,2026-09-09T02:48:27Z
14913,Jade Greaves,74227,0,0,0,0,2026-09-09T02:48:27Z
14914,Jade Bracers,33220,0,6000,0,0,2026-09-09T02:48:27Z
14915,Jade Breastplate,116657,0,21999,0,0,2026-09-09T02:48:27Z
14919,Jade Circlet,289765,0,14247,0.333,0,2026-09-09T02:48:27Z
14920,Jade Legplates,39999,0,11135,0.166,0,2026-09-09T02:48:27Z
14926,Lofty Gauntlets,45026,0,0,0,0,2026-09-09T02:48:27Z
14927,Lofty Belt,202898,0,0,0,0,2026-09-09T02:48:27Z
14928,Lofty Legguards,122368,0,95000,0.166,0,2026-09-09T02:48:27Z
14933,Heroic Gauntlets,147434,0,19000,0.5,0.25,2026-09-09T02:48:27Z
